NAMA_BARANG,NAMA_BARANG_NO_SPCHAR,JML_BARANG,Predicted_JENIS,Precision_Product,Precision_Service
Palm Kernel DP 98 Surat Perjanjian JualBeli No0486POMKPRPKXII2021 Tanggal 15 Desember 2021 PO No 9100083971,PALM KERNEL DP 98 SURAT PERJANJIAN JUAL BELI NO 0486 POM KPR PK XII 2021 TANGGAL 15 DESEMBER 2021 PO NO 9100083971,120000.0,product,0.9872340425531915,-
Palm Kernel Pelunasan Surat Perjanjian JualBeli No 0475POMKPRPKXII2021 Tanggal 08 Desember 2021 PO No 9100083702,PALM KERNEL PELUNASAN SURAT PERJANJIAN JUAL BELI NO 0475 POM KPR PK XII 2021 TANGGAL 08 DESEMBER 2021 PO NO 9100083702,120000.0,product,0.9872340425531915,-
Palm Kernel Pelunasan Surat Perjanjian JualBeli No0083POMKPRPKIII2021 Tanggal 03 Maret 2021 PO No 9100073689,PALM KERNEL PELUNASAN SURAT PERJANJIAN JUAL BELI NO 0083 POM KPR PK III 2021 TANGGAL 03 MARET 2021 PO NO 9100073689,120000.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,120320.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,120380.0,product,0.9872340425531915,-
PKPalm Kernel NoKontrak 179PMCPKX2021,PK PALM KERNEL NO KONTRAK 179 PM C PK X 2021,120460.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,121560.0,product,0.9872340425531915,-
Pembayaran Uang Muka CPOCrude Palm Oil NoKontrak 039PMCCPOIII2021,PEMBAYARAN UANG MUKA CPO CRUDE PALM OIL NO KONTRAK 039 PM C CPO III 2021,121820.0,product,0.9872340425531915,-
TBS PERIODE 26  28 NOVEMBER 2021,TBS PERIODE 26  28 NOVEMBER 2021,122223.3984,product,0.9872340425531915,-
PALM KERNEL ,PALM KERNEL,122500.0,product,0.9872340425531915,-
TBS PERIODE 01 SD 02 FEBRUARI 2021,TBS PERIODE 01 SD 02 FEBRUARI 2021,123106.3984,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 1,ONGKOS ANGKUT TBS DIV 1,123380.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,124550.0,product,0.9872340425531915,-
TBS Periode 1319 Oktober 2021,TBS PERIODE 13 19 OKTOBER 2021,124656.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,125010.0,product,0.9872340425531915,-
TBS Periode 03 sd 04 Juli 2021,TBS PERIODE 03 S D 04 JULI 2021,125016.2969,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,125120.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 3,ONGKOS ANGKUT TBS DIV 3,125320.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,125360.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,125430.0,product,0.9872340425531915,-
TBS Periode 03 sd 05 Mei 2021,TBS PERIODE 03 S D 05 MEI 2021,126387.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,126970.0,product,0.9872340425531915,-
Ongkos Angkut TBS Div 6,ONGKOS ANGKUT TBS DIV 6,128660.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,129510.0,service,-,1.0
Transport CPO Via Sungai	 DO 1454CPO145421T255	 ,TRANSPORT CPO VIA SUNGAI	 DO 1454 CPO 1454 21 T255,129550.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,129800.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,129860.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,130190.0,service,-,1.0
TBS Periode 07 sd 08 Oktober 2021,TBS PERIODE 07 S D 08 OKTOBER 2021,131935.9063,product,0.9872340425531915,-
Ongkos Angkut TBS Div 5,ONGKOS ANGKUT TBS DIV 5,132460.0,service,-,1.0
Ongkos Angkut TBS DIV 2,ONGKOS ANGKUT TBS DIV 2,133460.0,service,-,1.0
Palm Kernel Oil,PALM KERNEL OIL,134070.0,product,0.9872340425531915,-
TBS Periode 12 sd 13 Juli 2021,TBS PERIODE 12 S D 13 JULI 2021,134751.2969,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,135238.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,135680.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 2,ONGKOS ANGKUT TBS DIV 2,137100.0,service,-,1.0
CPOCrude Palm Oil NoKontrak 058PMCCPOIV2021,CPO CRUDE PALM OIL NO KONTRAK 058 PM C CPO IV 2021,138010.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 2,ONGKOS ANGKUT TBS DIV 2,138070.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,140000.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 4,ONGKOS ANGKUT TBS DIV 4,140330.0,service,-,1.0
CPO KONTRAK JUAL BELI NOC03MLAIMTI2021,CPO KONTRAK JUAL BELI NO C03 MLA IMT I 2021,142500.0,product,0.9872340425531915,-
CPO KONTRAK JUAL BELI NOC03MLAIMTX2021,CPO KONTRAK JUAL BELI NO C03 MLA IMT X 2021,142500.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,143280.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,144070.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,145580.0,service,-,1.0
CRUDE PALM OIL CPO,CRUDE PALM OIL CPO,146210.0,product,0.9872340425531915,-
Ongkos angkut CPO,ONGKOS ANGKUT CPO,146840.0,service,-,1.0
PENJUALAN CPO 042CPOKSPSIPIV2021,PENJUALAN CPO 042 CPO KSP SIP IV 2021,147000.0,product,0.9872340425531915,-
PENJUALAN CPO 135CPOKSPTNXI2021,PENJUALAN CPO 135 CPO KSP TN XI 2021,147000.0,product,0.9872340425531915,-
Penyesuaian Ongkos Angkut CPO,PENYESUAIAN ONGKOS ANGKUT CPO,147200.0,service,-,1.0
Penyesuaian Ongkos Angkut CPO,PENYESUAIAN ONGKOS ANGKUT CPO,147810.0,service,-,1.0
PALM KERNEL,PALM KERNEL,147918.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,147990.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,148040.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,148150.0,service,-,1.0
CPO Crude Palm Oil Kontrak 001CPOIMTLILI2021,CPO CRUDE PALM OIL KONTRAK 001 CPO IMT LIL I 2021,148320.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,148950.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,148970.0,product,0.9872340425531915,-
CPO CRUDE PALM OIL,CPO CRUDE PALM OIL,149670.0,product,0.9872340425531915,-
CRUDE PALM OIL CPO,CRUDE PALM OIL CPO,149680.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,149780.0,product,0.9872340425531915,-
PK  PALM KERNEL ,PK  PALM KERNEL,149810.0,product,0.9872340425531915,-
PALM KERNEL PK,PALM KERNEL PK,149840.0,product,0.9872340425531915,-
Ongkos angkut CPO,ONGKOS ANGKUT CPO,149910.0,service,-,1.0
Ongkos angkut CPO,ONGKOS ANGKUT CPO,149980.0,service,-,1.0
CPO KONTRAK JUAL BELI NOC03MLAIMTVII2021,CPO KONTRAK JUAL BELI NO C03 MLA IMT VII 2021,150000.0,product,0.9872340425531915,-
PALM KERNEL ,PALM KERNEL,150000.0,product,0.9872340425531915,-
PALM KERNEL KONTRAK NO 038SJMSKJBPKV2021,PALM KERNEL KONTRAK NO 038 SJMS KJB PK V 2021,150000.0,product,0.9872340425531915,-
PENJUALAN CPO ,PENJUALAN CPO,150000.0,product,0.9872340425531915,-
PENJUALAN CPO 042CPOKSPSIPIV2021,PENJUALAN CPO 042 CPO KSP SIP IV 2021,150000.0,product,0.9872340425531915,-
PENJUALAN CPO 085CPOKSPSIPVII2021,PENJUALAN CPO 085 CPO KSP SIP VII 2021,150000.0,product,0.9872340425531915,-
PK  PALM KERNEL ,PK  PALM KERNEL,150000.0,product,0.9872340425531915,-
Penjualan CPO 033CPOPNNIIMTIV2021,PENJUALAN CPO 033 CPO PNNI IMT IV 2021,150000.0,product,0.9872340425531915,-
Ongkos angkut CPO,ONGKOS ANGKUT CPO,150040.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,150230.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,150335.0,product,0.9872340425531915,-
Penyesuaian Ongkos Angkut CPO,PENYESUAIAN ONGKOS ANGKUT CPO,150410.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,150770.0,service,-,1.0
Pembayaran Uang Muka CPOCrude Palm Oil NoKontrak 183PMCCPOXI2021,PEMBAYARAN UANG MUKA CPO CRUDE PALM OIL NO KONTRAK 183 PM C CPO XI 2021,150890.0,product,0.9872340425531915,-
Transport CPO Via Sungai	 DO 1454CPO115521T025	 ,TRANSPORT CPO VIA SUNGAI	 DO 1454 CPO 1155 21 T025,151820.0,service,-,1.0
Ongkos Angkut TBS Div 5,ONGKOS ANGKUT TBS DIV 5,152190.0,service,-,1.0
FFA Premium 2350CPO225021C029,FFA PREMIUM 2350 CPO 2250 21 C029,152550.0,product,0.9872340425531915,-
Pembayaran Uang Muka CPOCrude Palm Oil NoKontrak 042PMCCPOIII2021,PEMBAYARAN UANG MUKA CPO CRUDE PALM OIL NO KONTRAK 042 PM C CPO III 2021,153000.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,153490.0,product,0.9872340425531915,-
TBS Periode 2126 Oktober 2021,TBS PERIODE 21 26 OKTOBER 2021,153968.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,154190.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,155210.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,156190.0,product,0.9872340425531915,-
CPO CRUDE PALM OIL,CPO CRUDE PALM OIL,157700.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,159800.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,159910.0,service,-,1.0
CRUDE PALM OIL CPO SESUAI KONTRAK NO SO00421021306202122152 DAN INVOICE NO INV00411021306202122137,CRUDE PALM OIL CPO SESUAI KONTRAK NO SO 004 2 10213 06 2021 22 152 DAN INVOICE NO INV 004 1 10213 06 2021 22 137,160000.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,160180.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,160210.0,service,-,1.0
Ongkos Angkut TBS Div 1,ONGKOS ANGKUT TBS DIV 1,160380.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,160680.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,162290.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 2,ONGKOS ANGKUT TBS DIV 2,162510.0,service,-,1.0
Tuslaag TBS Div 4,TUSLAAG TBS DIV 4,163680.0,service,-,1.0
PALM KERNEL,PALM KERNEL,165000.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,168030.0,product,0.9872340425531915,-
85 Uang Muka  Palm Kernel                                                                      Contract No GSBLPK00721,85 UANG MUKA  PALM KERNEL                                                                      CONTRACT NO GSBL PK 007 21,170000.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 004SJMSKJBCPOI2021,PANJAR CRUDE PALM OIL KONTRAK NO 004 SJMS KJB CPO I 2021,171000.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 126SJMSKJBCPOVI2021,PANJAR CRUDE PALM OIL KONTRAK NO 126 SJMS KJB CPO VI 2021,171000.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 149SJMSKJBCPOVII2021,PANJAR CRUDE PALM OIL KONTRAK NO 149 SJMS KJB CPO VII 2021,171000.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 257SJMSKJBCPOXI2021,PANJAR CRUDE PALM OIL KONTRAK NO 257 SJMS KJB CPO XI 2021,171000.0,product,0.9872340425531915,-
PANJAR PALM KERNEL KONTRAK NO 058SJMSKJBPKVII2021,PANJAR PALM KERNEL KONTRAK NO 058 SJMS KJB PK VII 2021,171000.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 3,ONGKOS ANGKUT TBS DIV 3,171200.0,service,-,1.0
CRUDE PALM OIL CPO SESUAI KONTRAK NO SO00421021306202122152 DAN INVOICE NO INV00411021307202122137,CRUDE PALM OIL CPO SESUAI KONTRAK NO SO 004 2 10213 06 2021 22 152 DAN INVOICE NO INV 004 1 10213 07 2021 22 137,171340.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,172120.0,product,0.9872340425531915,-
TBS Periode 10 Mei 2021,TBS PERIODE 10 MEI 2021,172436.2969,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,174540.0,product,0.9872340425531915,-
Crude Palm Oil ,CRUDE PALM OIL,176500.0,product,0.9872340425531915,-
Ongkos Angkut TBS Div 3,ONGKOS ANGKUT TBS DIV 3,177490.0,service,-,1.0
CPO Crude Palm Oil Kontrak 038CPOIMTLILX2021,CPO CRUDE PALM OIL KONTRAK 038 CPO IMT LIL X 2021,177750.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,178390.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,178500.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,179410.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,179550.0,product,0.9872340425531915,-
TBS Periode 28 sd 30 April 2021,TBS PERIODE 28 S D 30 APRIL 2021,179700.2969,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,179830.0,service,-,1.0
CRUDE PALM OIL KONTRAK NO 106SJMSKJBCPOVI2021,CRUDE PALM OIL KONTRAK NO 106 SJMS KJB CPO VI 2021,180000.0,product,0.9872340425531915,-
CRUDE PALM OIL KONTRAK NO 195SJMSKJBCPOVIII2021,CRUDE PALM OIL KONTRAK NO 195 SJMS KJB CPO VIII 2021,180000.0,product,0.9872340425531915,-
CRUDE PALM OIL KONTRAK NO 241SJMSKJBCPOX2021,CRUDE PALM OIL KONTRAK NO 241 SJMS KJB CPO X 2021,180000.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,180060.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,180250.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,180360.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,180370.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,180590.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,182640.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 2,ONGKOS ANGKUT TBS DIV 2,183120.0,service,-,1.0
TBS Periode 02 sd 04 Mei 2021,TBS PERIODE 02 S D 04 MEI 2021,184142.4063,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,184330.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 7,ONGKOS ANGKUT TBS DIV 7,186060.0,service,-,1.0
PALM KERNEL,PALM KERNEL,187060.0,product,0.9872340425531915,-
Crude Palm Oil CPO,CRUDE PALM OIL CPO,190000.0,product,0.9872340425531915,-
Crude Palm Oil CPO 190000 Kg Kontrak 534CPOSMNIMTVI2021 PO 9100077159,CRUDE PALM OIL CPO 190 000 KG KONTRAK 534 CPO SMN IMT VI 2021 PO 9100077159,190000.0,product,0.9872340425531915,-
Crude Palm Oil CPO 190000 Kg Kontrak 569CPOSMNIMTX2021 PO 9100081142,CRUDE PALM OIL CPO 190 000 KG KONTRAK 569 CPO SMN IMT X 2021 PO 9100081142,190000.0,product,0.9872340425531915,-
Crude Palm Oil CPO 190000 Kg Kontrak 601CPOSMNIMTXII2021 PO 9100083994,CRUDE PALM OIL CPO 190 000 KG KONTRAK 601 CPO SMN IMT XII 2021 PO 9100083994,190000.0,product,0.9872340425531915,-
Pembayaran Uang Muka CPOCrude Palm Oil NoKontrak 131PMCCPOVIII2021,PEMBAYARAN UANG MUKA CPO CRUDE PALM OIL NO KONTRAK 131 PM C CPO VIII 2021,190000.0,product,0.9872340425531915,-
Pembayaran Uang Muka PKPalm Kernel NoKontrak 146PMCPKIX2021,PEMBAYARAN UANG MUKA PK PALM KERNEL NO KONTRAK 146 PM C PK IX 2021,190000.0,product,0.9872340425531915,-
Pembayaran Uang Muka PKPalm Kernel NoKontrak 162PMCPKX2021,PEMBAYARAN UANG MUKA PK PALM KERNEL NO KONTRAK 162 PM C PK X 2021,190000.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,190400.0,service,-,1.0
ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSBUMI SAWIT PERMAI KE BULKING BOOM BARU DO  2750CPO275021C005,ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKS BUMI SAWIT PERMAI KE BULKING BOOM BARU DO  2750 CPO 2750 21 C005,191180.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,191540.0,product,0.9872340425531915,-
ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSPANGKALAN PANJI  MILL KE BULKING BOOM BARU DO  2450CPO245021C027,ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKS PANGKALAN PANJI  MILL KE BULKING BOOM BARU DO  2450 CPO 2450 21 C027,193420.0,service,-,1.0
ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSBUMI SAWIT PERMAI KE BULKING BOOM BARU DO  2450CPO275021C001,ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKS BUMI SAWIT PERMAI KE BULKING BOOM BARU DO  2450 CPO 2750 21 C001,193500.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,193600.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,193690.0,product,0.9872340425531915,-
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 045ANJTNCPO0621 Tanggal 25 Juni 2021,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 045 ANJ TN CPO 06 21 TANGGAL 25 JUNI 2021,194420.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 3,ONGKOS ANGKUT TBS DIV 3,194540.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,195640.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,195900.0,product,0.9872340425531915,-
PANJAR PENJUALAN CPO 095CPOSRJTNXII2021,PANJAR PENJUALAN CPO 095 CPO SRJ TN XII 2021,196000.0,product,0.9872340425531915,-
PENJUALAN CPO 104CPOKSPSIPIX2021,PENJUALAN CPO 104 CPO KSP SIP IX 2021,196000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 027CPOPNNITNIII2021,PANJAR PENJUALAN CPO 027 CPO PNNI TN III 2021,196000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 063CPOPNNITNVIII2021,PANJAR PENJUALAN CPO 063 CPO PNNI TN VIII 2021,196000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 126SRMCPOPKUVI2021,PANJAR PENJUALAN CPO 126 SRM CPO PKU VI 2021,196000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 179SRMCPOPKUVII2021,PANJAR PENJUALAN CPO 179 SRM CPO PKU VII 2021,196000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 193SRMCPOPKUVIII2021,PANJAR PENJUALAN CPO 193 SRM CPO PKU VIII 2021,196000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 204SRMCPOPKUVIII2021,PANJAR PENJUALAN CPO 204 SRM CPO PKU VIII 2021,196000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 296SRMCPOPKUX2021,PANJAR PENJUALAN CPO 296 SRM CPO PKU X 2021,196000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 306SRMCPOPKUXI2021,PANJAR PENJUALAN CPO 306 SRM CPO PKU XI 2021,196000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 328SRMCPOPKUXI2021,PANJAR PENJUALAN CPO 328 SRM CPO PKU XI 2021,196000.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,196310.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,196320.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,196390.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,196460.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,196650.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,197170.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,197180.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,197310.0,product,0.9872340425531915,-
Penyesuaian Ongkos Angkut CPO,PENYESUAIAN ONGKOS ANGKUT CPO,197310.0,service,-,1.0
PALM KERNEL OIL,PALM KERNEL OIL,197460.0,product,0.9872340425531915,-
Ongkos Angkut TBS Div 5,ONGKOS ANGKUT TBS DIV 5,197580.0,service,-,1.0
Palm Kernel,PALM KERNEL,197860.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,198559.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,198920.0,service,-,1.0
Ongkos Angkut TBS Div 4,ONGKOS ANGKUT TBS DIV 4,199260.0,service,-,1.0
Pelunasan 20 Penjualan CPO ,PELUNASAN 20 PENJUALAN CPO,199470.0,product,0.9872340425531915,-
Biaya Pengangkutan Crude Palm Oil CPO No DO 022DOANJIMTCPO1121,BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO DO 022 DO ANJ IMT CPO 11 21,199630.0,product,0.9872340425531915,-
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 036ANJTNCPO0521 Tanggal 02 Juni 2021,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 036 ANJ TN CPO 05 21 TANGGAL 02 JUNI 2021,199740.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,199787.0,product,0.9872340425531915,-
Ongkos angkut CPO,ONGKOS ANGKUT CPO,199790.0,service,-,1.0
CRUDE PALM OIL CPO,CRUDE PALM OIL CPO,199800.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,199830.0,product,0.9872340425531915,-
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 036ANJIMTCPO1120 Tanggal 10 Nopember 2020,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 036 ANJ IMT CPO 11 20 TANGGAL 10 NOPEMBER 2020,199850.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,199910.0,product,0.9872340425531915,-
Ongkos angkut CPO,ONGKOS ANGKUT CPO,199970.0,service,-,1.0
CPOCrude Palm Oil Kontrak No028PSJCCPOII2021,CPO CRUDE PALM OIL KONTRAK NO 028 PSJ C CPO II 2021,200000.0,product,0.9872340425531915,-
CRUDE PALM OIL KONTRAK NO 074SJMSKJBCPOIV2021,CRUDE PALM OIL KONTRAK NO 074 SJMS KJB CPO IV 2021,200000.0,product,0.9872340425531915,-
INTI KELAPA SAWIT,INTI KELAPA SAWIT,200000.0,service,-,1.0
JASA ANGKUT CRUDE PALM OIL,JASA ANGKUT CRUDE PALM OIL,200000.0,service,-,1.0
PALM KERNEL RSPO MB,PALM KERNEL RSPO MB,200000.0,product,0.9872340425531915,-
PENJUALAN CPO 028CPOSRJTNIV2021,PENJUALAN CPO 028 CPO SRJ TN IV 2021,200000.0,product,0.9872340425531915,-
PENJUALAN CPO 052CPOSRJTNVIII2021,PENJUALAN CPO 052 CPO SRJ TN VIII 2021,200000.0,product,0.9872340425531915,-
PENJUALAN CPO 058CPOSRJTNIX2021,PENJUALAN CPO 058 CPO SRJ TN IX 2021,200000.0,product,0.9872340425531915,-
PKPalm Kernel NoKontrak 007PMCPKI2021,PK PALM KERNEL NO KONTRAK 007 PM C PK I 2021,200000.0,product,0.9872340425531915,-
PKPalm Kernel NoKontrak 147PMCPKIX2021,PK PALM KERNEL NO KONTRAK 147 PM C PK IX 2021,200000.0,product,0.9872340425531915,-
PKPalm Kernel NoKontrak 155PMCPKX2021,PK PALM KERNEL NO KONTRAK 155 PM C PK X 2021,200000.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,200000.0,product,0.9872340425531915,-
Penjualan CPO 089CPOPNNIIMTX2021,PENJUALAN CPO 089 CPO PNNI IMT X 2021,200000.0,product,0.9872340425531915,-
Penjualan CPO 102SRMCPOPKUIV2021,PENJUALAN CPO 102 SRM CPO PKU IV 2021,200000.0,product,0.9872340425531915,-
Penjualan CPO 125SRMCPOPKUV2021,PENJUALAN CPO 125 SRM CPO PKU V 2021,200000.0,product,0.9872340425531915,-
Penjualan CPO 153SRMCPOPKUVII2021,PENJUALAN CPO 153 SRM CPO PKU VII 2021,200000.0,product,0.9872340425531915,-
Penjualan CPO 302SRMCPOPKUXI2021,PENJUALAN CPO 302 SRM CPO PKU XI 2021,200000.0,product,0.9872340425531915,-
Uang Muka 80 Penjualan CPO ,UANG MUKA 80 PENJUALAN CPO,200000.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,200002.0,product,0.9872340425531915,-
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 012ANJIMTCPO0421 Tanggal 03 Mei 2021,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 012 ANJ IMT CPO 04 21 TANGGAL 03 MEI 2021,200060.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,200110.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,201960.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,202360.0,product,0.9872340425531915,-
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 016ANJIMTCPO0621 Tanggal 05 Juli 2021,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 016 ANJ IMT CPO 06 21 TANGGAL 05 JULI 2021,202670.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,203280.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,203520.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 1,ONGKOS ANGKUT TBS DIV 1,205320.0,service,-,1.0
PALM KERNEL,PALM KERNEL,209600.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 7,ONGKOS ANGKUT TBS DIV 7,212460.0,service,-,1.0
Tuslaag TBS Div 4,TUSLAAG TBS DIV 4,217040.0,service,-,1.0
Palm Kernel,PALM KERNEL,220700.0,product,0.9872340425531915,-
